Event_Title,Date,Time,Venue,Address,url,Latitude,Longitude,Category
Prokick Australia - MELBOURNE TRY-OUTS NFL/COLLEGE *MULTIPLE DATES*,2025-07-11,11:00,Glenferrie Oval,"34 Linda Crescent Hawthorn, VIC 3122Get directions",https://www.eventbrite.com/e/prokick-australia-melbourne-try-outs-nflcollege-multiple-dates-tickets-1415013325949?aff=ebdssbdestsearch,-37.8206186,145.0316522,Sport
Dean Lister No Gi Leg Lock Seminar,2025-07-11,18:00,Jean Jacques Machado Jiu Jitsu Melbourne,"625 Waterdale Road Heidelberg West, VIC 3081Get directions",https://www.eventbrite.com/e/dean-lister-no-gi-leg-lock-seminar-tickets-1362558472069?aff=ebdssbdestsearch,-37.7321844,145.0491599,Sport
Women's Full Moon Ceremony & Sound Bath - Tune Into Your Inner Wisdom.,2025-07-11,19:00,Centre of You,"Upstairs, 217 Chapel St Prahran Melbourne, VIC 3181Get directions",https://www.eventbrite.com.au/e/womens-full-moon-ceremony-sound-bath-tune-into-your-inner-wisdom-tickets-1369928265319?aff=ebdssbdestsearch,-37.8509316,144.9933031,Talks/Workshops
Interactive Business Networking on the Messed-Up Murray Express,2025-07-11,07:00,Dorsett Melbourne,"615 Little Lonsdale Street Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/interactive-business-networking-on-the-messed-up-murray-express-tickets-896553454517?aff=ebdssbdestsearch,-37.8139857,144.9532276,Business/Networking
Jazz & Cocktails ,2025-07-11,00:00,Paris Cat Jazz Club,"6 Goldie Pl, Melbourne VIC 3000, Australia",https://www.facebook.com/events/646261508572778/,-37.8133262,144.96060714767358,Music
Nirvanna (USA) Tribute - Live in Melbourne ,2025-07-11,00:00,Max Watts,"125 Swanston St, Melbourne VIC 3000, Australia",https://www.facebook.com/events/688431397013412/,-37.8147557,144.9659879,Music
Zoho Campaigns Training Online - Melbourne,2025-07-11,08:00,Melbourne,"Zoom Melbourne, VIC 3000",https://www.eventbrite.com.au/e/zoho-campaigns-training-online-melbourne-tickets-1258027998609?aff=ebdssbdestsearch,-37.8152065,144.963937,Talks/Workshops
Project Mayhem w/ The Need at Mr Boogie Man Bar,2025-07-11,20:00,Mr Boogie Man Bar,"160 Hoddle St, Abbotsford VIC 3067, Australia",https://www.facebook.com/events/1212167326582137/,-37.80245,144.99295304614787,Music
MSEP Emergency Birth program for Paramedics (Melbourne),2025-07-11,08:00,The Royal Women's Hospital,"20 Flemington Road Parkville, VIC 3050",https://www.eventbrite.com.au/e/msep-emergency-birth-program-for-paramedics-melbourne-tickets-1324567580289?aff=ebdssbdestsearch,-37.7989848,144.9550748,Talks/Workshops
Mother Tongue Poetry Melbourne: JULY 2025: Shyaire Ganglani,2025-07-11,07:30,St Andrews Alphington / Fairfield Uniting Church,"87 Gillies Street Fairfield, VIC 3078",https://www.eventbrite.com.au/e/mother-tongue-poetry-melbourne-july-2025-shyaire-ganglani-tickets-1214667044829?aff=ebdssbdestsearch,-37.776972,145.017551,Theatre
Stamped & Laced Leather Bag at Leffler Leather,2025-07-11,09:00,Leffler Leather,"171 Kensington Road West Melbourne, VIC 3003",https://www.eventbrite.com.au/e/stamped-laced-leather-bag-at-leffler-leather-tickets-1347329000309?aff=ebdssbdestsearch,-37.8002118,144.9177331,Talks/Workshops
Spell for the Full Moon in Capricorn with Yuchen,2025-07-11,05:30,The SpellBox Cauldron,"24 Block Place Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/spell-for-the-full-moon-in-capricorn-with-yuchen-tickets-1432394694089?aff=ebdssbdestsearch,-37.8158809,144.9644733,Talks/Workshops
"Don Benét: Live '25 @ Corner Hotel, Melbourne",2025-07-11,20:00,The Corner Hotel,"57 Swan St, Richmond VIC 3121",https://www.facebook.com/events/1222985336501211/,-37.82464307,144.9926962,Music
候场喜剧“她·在场”全女拼盘-墨尔本站,2025-07-11,19:30,Library at The Dock,"107 Victoria Harbour Promenade Docklands, VIC 3008Get directions",https://www.eventbrite.com/e/1383662605099?aff=ebdssbdestsearch,-37.8200128,144.9404861,Comedy
SINISTER: ZHEANI [LIVE],2025-07-11,00:00,EMO NEVER SLEEPS,"629 Bourke St, Melbourne VIC 3004, Australia",https://www.facebook.com/events/1852553662225859/,-37.8167994,144.9552063,Music
Crown Casino – Prestige Tower Suite Instagram Photoshoot,2025-07-11,12:00,Crown Melbourne,"8 Whiteman Street Southbank, VIC 3006Get directions",https://www.eventbrite.com.au/e/crown-casino-prestige-tower-suite-instagram-photoshoot-tickets-1390764296449?aff=ebdssbdestsearch,-37.8239578,144.9594467,Art
Radical Women of Cycling: Melbourne [Strength Session],2025-07-11,18:45,Ciclo - Cycling Physio & Bike Fit Melbourne,"11/3 Bromham Place Richmond, VIC 3121Get directions",https://www.eventbrite.com.au/e/radical-women-of-cycling-melbourne-strength-session-tickets-1388683843759?aff=ebdssbdestsearch,-37.8137066,144.9985372,Sport
"Carlton’s 95’ Anniversary Show - Kouta, “Diesel” Williams & Sticks Kernahan",2025-07-11,20:00,Missing Gorilla,"70 Commercial Place #1 Eltham, VIC 3095",https://www.eventbrite.com.au/e/carltons-95-anniversary-show-kouta-diesel-williams-sticks-kernahan-tickets-1303880725349?aff=ebdssbdestsearch,-37.7127434,145.1494258,Sport
Conscious Connection | Pitch Your Single Friend (ages 25 - 35),2025-07-11,06:30,Bridge Hotel,"642 Bridge Road Upstairs Richmond, VIC 3121Get directions",https://www.eventbrite.com.au/e/conscious-connection-pitch-your-single-friend-ages-25-35-tickets-1426622860379?aff=ebdssbdestsearch,-37.8202131,145.0134924,Social/Dating
"MELBOURNE, FITZROY SPEED DATING FOR AGES 26-44 by Cheeky Events Australia",2025-07-11,19:00,Evies Disco Diner,"232 Gertrude Street #230 Fitzroy, VIC 3065Get directions",https://www.eventbrite.com.au/e/melbourne-fitzroy-speed-dating-for-ages-26-44-by-cheeky-events-australia-tickets-1381481922619?aff=ebdssbdestsearch,-37.8064561,144.98229,Social/Dating
No Face No Case Australia 2025,2025-07-11,19:00,Stay Gold,"133 Sydney Road Brunswick, VIC 3056",https://www.eventbrite.com.au/e/no-face-no-case-australia-2025-tickets-1319604676109?aff=ebdssbdestsearch,-37.77435880000001,144.9606103,Music
HELLO PITTY ♥️ EMO PARTY | 170 RUSSELL,2025-07-11,21:30,170 Russell,"170 Russell Street Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/hello-pitty-emo-party-170-russell-tickets-1414808372929?aff=ebdssbdestsearch,-37.8119586,144.9679969,Music
Sip n Paint in Melbourne: Looking Out The Window,2025-07-11,18:30,Ladder Art Space,"4/81 Denmark St Kew, VIC 3101Get directions",https://www.eventbrite.com.au/e/sip-n-paint-in-melbourne-looking-out-the-window-tickets-1387253896749?aff=ebdssbdestsearch,-37.8089958,145.0285779,Art
Jo Dellin and the Bone Spurs Album Launch at The Lomond Hotel.,2025-07-11,21:00,The Lomond Hotel,"225 Nicholson Street Brunswick East, VIC 3057Get directions",https://www.eventbrite.com.au/e/jo-dellin-and-the-bone-spurs-album-launch-at-the-lomond-hotel-tickets-1408119576559?aff=ebdssbdestsearch,-37.7670861,144.9800057,Music
Projectile Dysfunction Album Launch at The Retreat Hotel Brunswick,2025-07-11,19:30,280 Sydney Rd,"280 Sydney Road Brunswick, VIC 3056Get directions",https://www.eventbrite.com.au/e/projectile-dysfunction-album-launch-at-the-retreat-hotel-brunswick-tickets-1431025649239?aff=ebdssbdestsearch,-37.7711488,144.9616353,Music
"Bollywood Club Presents KALA CHASHMA at Crown, Melbourne",2025-07-11,21:30,Crown Melbourne,"8 Whiteman Street Southbank, VIC 3006Get directions",https://www.eventbrite.com.au/e/bollywood-club-presents-kala-chashma-at-crown-melbourne-tickets-1416467485379?aff=ebdssbdestsearch,-37.8239578,144.9594467,Music
De-mystifying AI in manufacturing!,2025-07-11,08:30,Swinburne University of Technology,"John Street Hawthorn, VIC 3122Get directions",https://www.eventbrite.com.au/e/de-mystifying-ai-in-manufacturing-tickets-1354108939289?aff=ebdssbdestsearch,-37.8216292,145.0390703,Talks/Workshops
"Sound Healing - Full Moon in Capricorn, Ritual and Sound Bath",2025-07-11,19:30,Private Studio (near the corner Alma Rd & Hotham St),"Alma Road St Kilda East, VIC 3183Get directions",https://www.eventbrite.com.au/e/sound-healing-full-moon-in-capricorn-ritual-and-sound-bath-tickets-1414463270719?aff=ebdssbdestsearch,-37.8626822,145.001162,Talks/Workshops
Sedative - Love Is Not Enough Album Tour,2025-07-11,19:00,Stay Gold,"133 Sydney Road Brunswick, VIC 3056",https://www.eventbrite.com.au/e/sedative-love-is-not-enough-album-tour-tickets-1319604676109?aff=ebdssbdestsearch,-37.77435880000001,144.9606103,Music
Solana Collective. & AustrAliens Presents: SOLANAALIENS,2025-07-11,21:00,my aeon,"791 Sydney Road Brunswick, VIC 3056Get directions",https://www.eventbrite.com/e/solana-collective-australiens-presents-solanaaliens-tickets-1398183216639?aff=ebdssbdestsearch,-37.7581868,144.9633301,Music
UNIQUE Royal Botanical Gardens Lightscape Experience - Easy 5km,2025-07-11,18:00,Riverland Bar (Outside the bar by the Yarra River),"Federation Wharf Vaults 1-9 Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/unique-royal-botanical-gardens-lightscape-experience-easy-5km-tickets-1414586729989?aff=ebdssbdestsearch,-37.984885,145.2205323,Social/Dating
Birds Are Spies 2025 East Coast Tour - Old Bar,2025-07-11,20:00,The Old Bar,"74-76 Johnston Street Fitzroy, VIC 3065Get directions",https://www.eventbrite.com/e/birds-are-spies-2025-east-coast-tour-old-bar-tickets-1420335996199?aff=ebdssbdestsearch,-37.7983504,144.977068,Music
Faye Webster,2025-07-12,12:00,Forum Melbourne,"150 Flinders St, Melbourne VIC 3000, Australia",https://premier.ticketek.com.au/shows/show.aspx?sh=FAYEWEB25,-37.8166268,144.9695761,
"LOEV's Trivia Night Plus- July 12th, Moorabbin",2025-07-12,19:00,LOEV,"77 Keys Road Moorabbin, VIC 3189Get directions",https://www.eventbrite.com.au/e/loevs-trivia-night-plus-july-12th-moorabbin-tickets-1412993705209?aff=ebdssbdestsearch,-37.9484271,145.067727,Games
Love `More `Move `More - 4 Hour Intensive,2025-07-12,13:00,527 Sydney Rd,"527 Sydney Road Brunswick, VIC 3056Get directions",https://www.eventbrite.com/e/love-more-move-more-4-hour-intensive-tickets-1407967210829?aff=ebdssbdestsearch,-37.7648479,144.9622989,Talks/Workshops
Totally Stonez - The Rolling Stones Show,2025-07-12,07:30,Deer Park Club,"780 Ballarat Road Deer Park, VIC 3023",https://www.eventbrite.com.au/e/totally-stonez-the-rolling-stones-show-tickets-1309341197769?aff=ebdssbdestsearch,-37.770093,144.7804984,Music
Tone Deaf x Techno Time - July 12th - My Aeon,2025-07-12,21:00,My Aeon,"791 Sydney Rd Melbourne, VIC 3458Get directions",https://www.eventbrite.com.au/e/tone-deaf-x-techno-time-july-12th-my-aeon-tickets-1420629734779?aff=ebdssbdestsearch,-37.7581868,144.9633301,Music
Melbourne International Comedy Festival Roadshow - Hobart,2025-07-12,19:30,Melbourne International Comedy Festival,Melbourne,https://www.facebook.com/events/652321984236229/,-37.8136,144.9631,Comedy
Soothing Sounds: Healing Soundbath with Yoga Nidra,2025-07-12,16:30,Wild Grace Studio,"4a Canterbury Rd Toorak, VIC 3142Get directions",https://www.eventbrite.com.au/e/soothing-sounds-healing-soundbath-with-yoga-nidra-tickets-1414813207389?aff=ebdssbdestsearch,-37.84860159999999,145.0094229,Talks/Workshops
Masterclass: Cheese and Wine Pairing,2025-07-12,15:30,Veriu Queen Victoria Market,"101 Therry Street #91 Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/masterclass-cheese-and-wine-pairing-tickets-1307425608189?aff=ebdssbdestsearch,-37.8075026,144.9591449,Talks/Workshops
DANCE FOR A CAUSE KIDS DISCO,2025-07-12,18:00,95-105 Railway Ave,"95-105 Railway Avenue Laverton, VIC 3028",https://www.eventbrite.com.au/e/dance-for-a-cause-kids-disco-tickets-1344959984519?aff=ebdssbdestsearch,-37.8653343,144.7688539,Games
Beauty as Energy,2025-07-12,13:30,"Oracle of Crystals, 228 Glenferrie Road, Malvern VIC, Australia","228 Glenferrie Road Malvern, VIC 3144Get directions",https://www.eventbrite.com.au/e/beauty-as-energy-tickets-1365222189319?aff=ebdssbdestsearch,-37.8585334,145.0292064,Talks/Workshops
Alison Ferrier and the Upshots and  Little Faiths at The Lomond Hotel.,2025-07-12,21:00,The Lomond Hotel,"225 Nicholson Street Brunswick East, VIC 3057Get directions",https://www.eventbrite.com.au/e/alison-ferrier-and-the-upshots-and-little-faiths-at-the-lomond-hotel-tickets-1404584914289?aff=ebdssbdestsearch,-37.7670861,144.9800057,Music
Live Jazz at the VJC with the Sugarfoot Ramblers,2025-07-12,20:00,Clayton RSL,"171 Carinish Road Clayton, VIC 3168Get directions",https://www.eventbrite.com.au/e/live-jazz-at-the-vjc-with-the-sugarfoot-ramblers-tickets-1380185344519?aff=ebdssbdestsearch,-37.9253129,145.1225275,Music
GUNDAM - Starter Deck Release Event - Gameology BRUNSWICK - 12/07/25,2025-07-12,11:30,Gameology Brunswick,"36 Hope Street Brunswick, VIC 3056Get directions",https://www.eventbrite.com.au/e/gundam-starter-deck-release-event-gameology-brunswick-120725-tickets-1414586288669?aff=ebdssbdestsearch,-37.7638098,144.9595269,Games
Vive l'Art: A French-Themed Stencil Masterclass with Blender Studios,2025-07-12,12:30,Veriu Queen Victoria Market,"101 Therry Street #91 Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/vive-lart-a-french-themed-stencil-masterclass-with-blender-studios-tickets-1391900845899?aff=ebdssbdestsearch,-37.8075026,144.9591449,Talks/Workshops
Fast Friending: the fastest way to make new friends! (25-50/Happy Hour)MEL,2025-07-12,19:00,La Di Da,"577 Little Bourke Street Melbourne, VIC 3000Get directions",https://www.eventbrite.co.uk/e/fast-friending-the-fastest-way-to-make-new-friends-25-50happy-hourmel-tickets-1420374812299?aff=ebdssbdestsearch,-37.8154693,144.9556119,Social/Dating
Winter Breaks Feat. Aphrodite (UK),2025-07-12,17:00,Howler,"7-11 Dawson Street Brunswick, VIC 3056",https://www.eventbrite.com.au/e/winter-breaks-feat-aphrodite-uk-tickets-1352069408999?aff=ebdssbdestsearch,-37.771511,144.959539,Music
A Morning of Magic with Mandy Holland,2025-07-12,10:30,TGBC PTY LTD T/A HMWRK,"150 Junction Road Nunawading, VIC 3131Get directions",https://www.eventbrite.com.au/e/a-morning-of-magic-with-mandy-holland-tickets-1414471886489?aff=ebdssbdestsearch,-37.8083611,145.1745281,Talks/Workshops
South Sudan Independence Day,2025-07-12,14:00,206 Glengala Rd,"206 Glengala Road Sunshine West, VIC 3020Get directions",https://www.eventbrite.com.au/e/south-sudan-independence-day-tickets-1413545796529?aff=ebdssbdestsearch,-37.7871868,144.8040636,Unknown
THE PIANO MEN | The Songs of BILLY JOEL & ELTON JOHN | Dinner & Show (50% Sold!),2025-07-12,00:00,arcobar heatherton,"8 Arco Ln, Heatherton VIC 3202, Australia",https://www.facebook.com/events/1587982052084249/,-37.94673685,145.07837928457485,Music
"LADIES NIGHT! - Saturday 12th July - St Luja, St Kilda",2025-07-12,18:00,St LuJa | Cocktail Bar,"9 Fitzroy Street St Kilda, VIC 3182",https://www.eventbrite.com/e/ladies-night-saturday-12th-july-st-luja-st-kilda-tickets-1352097071739?aff=ebdssbdestsearch,-37.8627907,144.9733795,Comedy
THE REAL TURBANATOR IS BACK,2025-07-12,19:00,Festival Hall,"300 Dudley St, West Melbourne VIC 3003, Australia",https://www.facebook.com/events/3926478064334274/,-37.8098193,144.9508057,Other
ALLER REVIENS SEASON 4,2025-07-12,21:00,Chaise Lounge,"105 Queen Street Basement Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/aller-reviens-season-4-tickets-1415868774619?aff=ebdssbdestsearch,-37.8160614,144.9609546,Unknown
Masterclass : L’Oréal Groupe's Look & Learn,2025-07-12,10:00,Veriu Queen Victoria Market,"101 Therry Street #91 Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/masterclass-loreal-groupes-look-learn-tickets-1352957625679?aff=ebdssbdestsearch,-37.8075026,144.9591449,Talks/Workshops
"Come as strangers, leave as lovers - Speed Dating Night",2025-07-12,16:00,the birdcage,"215 Swan Street Richmond, VIC 3121Get directions",https://www.eventbrite.com.au/e/come-as-strangers-leave-as-lovers-speed-dating-night-tickets-1416278500119?aff=ebdssbdestsearch,-37.8256242,144.9994168,Social/Dating
Open Hands,2025-07-12,07:30,49 Nicholson St,"49 Nicholson Street Brunswick East, VIC 3057Get directions",https://www.eventbrite.com.au/e/open-hands-tickets-1380254822329?aff=ebdssbdestsearch,-37.7774831,144.9780927,Music
Learn to cook Thai: Crab Fried Rice and Chocolate Banana Spring Roll,2025-07-12,11:00,BangPop,"35 South Wharf Promenade South Wharf, VIC 3006Get directions",https://www.eventbrite.com.au/e/learn-to-cook-thai-crab-fried-rice-and-chocolate-banana-spring-roll-tickets-1356253032329?aff=ebdssbdestsearch,-37.824201,144.95135,Talks/Workshops
THE SIMON KINNY-LEWIS BAND,2025-07-13,14:00,Way Out West Roots Music Club,"4 Market St, Newport VIC 3015, Australia",https://www.facebook.com/events/1371251167544020/,-37.8439028,144.8823845,Music
Live Aid Revival 40 Year Anniversary Show @ Altona Sports Club,2025-07-13,14:00,Altona Sports Club,"11 Altona Rd, Altona VIC 3018, Australia",https://www.facebook.com/events/1956578348414671/,-37.85754867,144.85121805353086,Music
2025 Barry Murray Classic Powerlifting Comp,2025-07-13,10:00,Ares Strength Headquarters,"62 Slater Parade Keilor East, VIC 3033",https://www.eventbrite.com.au/e/2025-barry-murray-classic-powerlifting-comp-tickets-1332058586089?aff=ebdssbdestsearch,-37.7336736,144.8583243,Sport
Lisa Simone,2025-07-13,12:00,Hamer Hall,"32 Southgate Ave, Southbank VIC 3006, Australia",https://premier.ticketek.com.au/shows/show.aspx?sh=LISAVHH25,-37.8201455,144.9679946,
Dance in the Park,2025-07-13,11:00,Alfred Crescent,"Alfred Crescent Fitzroy North, VIC 3068",https://www.eventbrite.com.au/e/dance-in-the-park-tickets-1218642736229?aff=ebdssbdestsearch,-37.7879796,144.9855187,Talks/Workshops
Botanical Beauty: Simple Watercolour Florals (art materials included),2025-07-13,10:00,"Melbourne Central ""The Between"" Skybridge https://maps.app.goo.gl/JAhHg44rDVJyszzD6","Level 1 , 211 La Trobe St, Melbourne VIC 3000 Melbourne, VIC 3000",https://www.eventbrite.com.au/e/botanical-beauty-simple-watercolour-florals-art-materials-included-tickets-1285314041899?aff=ebdssbdestsearch,-37.8106228,144.9631884,Talks/Workshops
"Ha-Ha Bingo - Sunday 13th July - Red Eye Bar, St Kilda",2025-07-13,19:30,Red Eye Bar,"17 Carlisle Street St Kilda, VIC 3182",https://www.eventbrite.com/e/ha-ha-bingo-sunday-13th-july-red-eye-bar-st-kilda-tickets-1352097252279?aff=ebdssbdestsearch,-37.8672306,144.9801502,Comedy
Radiant Connection's Women's Circle,2025-07-13,15:00,12 Acacia Pl,"12 Acacia Place Abbotsford, VIC 3067",https://www.eventbrite.com/e/radiant-connections-womens-circle-tickets-934234369147?aff=ebdssbdestsearch,-37.8114011,145.0138844,Social/Dating
"The Smith Street Band, Bad Neighbour, Big League at Corner Hotel, Melbourne (Second show)",2025-07-13,19:00,The Corner Hotel,"57 Swan St, Richmond VIC 3121",https://www.facebook.com/events/3084462818382718/,-37.82464307,144.9926962,Music
Paint and Sip in Melbourne: Golden Hour Walk,2025-07-13,17:30,Ladder Art Space,"4/81 Denmark St Kew, VIC 3101",https://www.eventbrite.com.au/e/paint-and-sip-in-melbourne-golden-hour-walk-tickets-1339439933899?aff=ebdssbdestsearch,-37.8089958,145.0285779,Art
Morning Melodies 2025 Season,2025-07-14,00:00,Arts Centre Melbourne,"100 St Kilda Rd, Southbank VIC 3004, Australia",https://www.facebook.com/events/527914670197100/,-37.8216405,144.9683143,Music
muk Master Colourist MELBOURNE featuring Judi Seeley,2025-07-14,10:00,Salon Baby Hair,"Rear 423 Brunswick Street Fitzroy, VIC 3065",https://www.eventbrite.com.au/e/muk-master-colourist-melbourne-featuring-judi-seeley-tickets-1106842909939?aff=ebdssbdestsearch,-37.7943429,144.9790463,Talks/Workshops
Between The Fractures,2025-07-14,19:00,The Butterfly Club,"5 Carson Place Melbourne, VIC 3000",https://www.eventbrite.co.uk/e/between-the-fractures-tickets-1312392393979?aff=ebdssbdestsearch,-37.8154472,144.9652725,Theatre
"PMP Exam Prep In-Person Course in Melbourne, VIC",2025-07-15,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/pmp-exam-prep-in-person-course-in-melbourne-vic-tickets-1333379527059?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
In-Person LSSBB Exam Prep Course in Melbourne,2025-07-15,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/in-person-lssbb-exam-prep-course-in-melbourne-tickets-1330379935199?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
Breaking the Castle,2025-07-15,19:30,Theatre Works,"Saint Leonards Avenue St Kilda, VIC 3182",https://www.eventbrite.com.au/e/breaking-the-castle-tickets-1110985219699?aff=ebdssbdestsearch,-37.8638328,144.9768976,Theatre
Stand Up Comedy Showcase! - Tuesday 15th July - St Kilda Sports Club,2025-07-15,19:30,St Kilda Sports Club,"66 Fitzroy Street St Kilda, VIC 3182",https://www.eventbrite.com/e/stand-up-comedy-showcase-tuesday-15th-july-st-kilda-sports-club-tickets-1352098766809?aff=ebdssbdestsearch,-37.8588818,144.9786016,Comedy
Biz Growth Network - In Person - Chadstone Networking Event,2025-07-15,07:45,LXD Lounge,"1341 Dandenong Road #1 Ground Floor Chadstone, VIC 3148",https://www.eventbrite.com.au/e/biz-growth-network-in-person-chadstone-networking-event-tickets-1259187055379?aff=ebdssbdestsearch,-37.8859034,145.085521,Business/Networking
Screenwriting 101: From Idea to Industry - Ready Screenplay,2025-07-15,09:00,Australian City Design College,"343 Little Collins Street #802 Melbourne, VIC 3000",https://www.eventbrite.com/e/screenwriting-101-from-idea-to-industry-ready-screenplay-tickets-1008888331157?aff=ebdssbdestsearch,-37.8154538,144.9634298,Talks/Workshops
Leveraging Robotics for Success | Melbourne,2025-07-15,15:00,Melbourne,"Online Event Melbourne, VIC 3000",https://www.eventbrite.com.au/e/leveraging-robotics-for-success-melbourne-tickets-1052301701717?aff=ebdssbdestsearch,-37.8279601,144.9683224,Talks/Workshops
Lean Six Sigma Green & Black Belt Training with Exam Voucher in Melbourne,2025-07-15,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/lean-six-sigma-green-black-belt-training-with-exam-voucher-in-melbourne-tickets-1395372910939?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
The Steward Leadership Edge - Maximising Profit by Maximising Purpose,2025-07-15,09:00,Deakin Downtown,"Tower2, Level 12, 727 Collins Street Melbourne, VIC 3008",https://www.eventbrite.com.au/e/the-steward-leadership-edge-maximising-profit-by-maximising-purpose-tickets-1344934167299?aff=ebdssbdestsearch,-37.8206847,144.949995,Business/Networking
Lean Six Sigma Green Belt with Exam Voucher In-Person Training in Melbourne,2025-07-15,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/lean-six-sigma-green-belt-with-exam-voucher-in-person-training-in-melbourne-tickets-1383106632169?aff=ebdssbdestsearch,-37.8144291,144.9696066,Business/Networking
In-Person Dual Lean Six Sigma Green and Black Belt Training in Melbourne,2025-07-15,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/in-person-dual-lean-six-sigma-green-and-black-belt-training-in-melbourne-tickets-1324194404109?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
In-Person LSSGB Exam Prep Course in Melbourne,2025-07-15,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/in-person-lssgb-exam-prep-course-in-melbourne-tickets-1331098835449?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
Dual Lean Six Sigma Green & Black Exam Prep In-Person Course in Melbourne,2025-07-15,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/dual-lean-six-sigma-green-black-exam-prep-in-person-course-in-melbourne-tickets-1363554681759?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
In-Person CAPM Exam Prep Course in Melbourne,2025-07-15,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000Get directions",https://www.eventbrite.com/e/in-person-capm-exam-prep-course-in-melbourne-tickets-1320525149269?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
RETHINKING FIRST EPISODE PSYCHOSIS AND PERSONALITY DISORDER,2025-07-16,09:30,Orygen Colonial  Foundation Innovation Centre,"35 Poplar Road Parkville, VIC 3052",https://www.eventbrite.com.au/e/rethinking-first-episode-psychosis-and-personality-disorder-tickets-1108777024929?aff=ebdssbdestsearch,-37.7801959,144.9478953,Talks/Workshops
International Comedy Showcase! - Wednesday 16th July - Harvey's Sports Bar,2025-07-16,19:30,Harvey's Sports Bar & Grill,"169 Fitzroy Street St Kilda, VIC 3182",https://www.eventbrite.com/e/international-comedy-showcase-wednesday-16th-july-harveys-sports-bar-tickets-1352099157979?aff=ebdssbdestsearch,-37.8580554,144.9807704,Comedy
In-Person PMI ACP Exam Prep Course in Melbourne,2025-07-16,09:00,120 Collins St,"120 Collins Street Levels 31 & 50/120 Collins St Melbourne, VIC 3000",https://www.eventbrite.com/e/in-person-pmi-acp-exam-prep-course-in-melbourne-tickets-1119732212189?aff=ebdssbdestsearch,-37.8138656,144.9695281,Talks/Workshops
MPG 23rd Student Symposium,2025-07-16,09:00,Bio21 Institute - David Penington Building,"30 Flemington Road Parkville, VIC 3052",https://www.eventbrite.com.au/e/mpg-23rd-student-symposium-tickets-1285229348579?aff=ebdssbdestsearch,-37.7970666,144.9540095,Talks/Workshops
Riot Underage • July 16th 2025,2025-07-16,17:00,Chasers Venue,"386 Chapel Street South Yarra, VIC 3141",https://www.eventbrite.com.au/e/riot-underage-july-16th-2025-tickets-1331450637699?aff=ebdssbdestsearch,-37.8459028,144.9947039,Music
"Harry Sheezel & Tristan Xerri LIVE at Union Hotel, Ascot Vale!",2025-07-16,19:00,Union Hotel,"252 Union Road Ascot Vale, VIC 3032",https://www.eventbrite.com.au/e/harry-sheezel-tristan-xerri-live-at-union-hotel-ascot-vale-tickets-1311410156079?aff=ebdssbdestsearch,-37.7719746,144.9163728,Talks/Workshops
Exclusive Industry Luncheon with special guest  Jess Wilson MP,2025-07-17,12:30,Centonove,"109 Cotham Road Kew, VIC 3101",https://www.eventbrite.com.au/e/exclusive-industry-luncheon-with-special-guest-jess-wilson-mp-tickets-1303839441869?aff=ebdssbdestsearch,-37.8075681,145.0387546,Business/Networking
